"","DATE","ELEVATION","LATITUDE","LONGITUDE","HOURLYDRYBULBTEMPF","HOURLYRelativeHumidity","HOURLYWindSpeed","HOURLYWindDirection","time","year","county"
"1",2016-01-01,29.3,34.83333,-77.61667,54,65.6666666666667,5,310,"15:35:00",2016,"Onslow"
"2",2016-01-02,29.3,34.83333,-77.61667,48,44,1,93.3333333333333,"15:35:00",2016,"Onslow"
"3",2016-01-03,29.3,34.83333,-77.61667,50.6666666666667,55.3333333333333,6,230,"15:35:00",2016,"Onslow"
"4",2016-01-04,29.3,34.83333,-77.61667,43,40,7.66666666666667,340,"15:35:00",2016,"Onslow"
"5",2016-01-05,29.3,34.83333,-77.61667,34,38,12.6666666666667,133.333333333333,"15:35:00",2016,"Onslow"
"6",2016-01-06,29.3,34.83333,-77.61667,48,51.3333333333333,9.33333333333333,13.3333333333333,"15:35:00",2016,"Onslow"
"7",2016-01-07,29.3,34.83333,-77.61667,52,72,7.33333333333333,345,"15:35:00",2016,"Onslow"
"8",2016-01-08,29.3,34.83333,-77.61667,54,77,5,360,"15:35:00",2016,"Onslow"
"9",2016-01-09,29.3,34.83333,-77.61667,57,82,8,23.3333333333333,"15:35:00",2016,"Onslow"
"10",2016-01-10,29.3,34.83333,-77.61667,64,41,15.3333333333333,240,"15:35:00",2016,"Onslow"
"11",2016-01-11,29.3,34.83333,-77.61667,46,23.6666666666667,3.66666666666667,196.666666666667,"15:35:00",2016,"Onslow"
"12",2016-01-12,29.3,34.83333,-77.61667,54.3333333333333,25.3333333333333,17,223.333333333333,"15:35:00",2016,"Onslow"
"13",2016-01-13,29.3,34.83333,-77.61667,45,25.6666666666667,3.33333333333333,180,"15:35:00",2016,"Onslow"
"14",2016-01-14,29.3,34.83333,-77.61667,58.3333333333333,29,6.33333333333333,253.333333333333,"15:35:00",2016,"Onslow"
"15",2016-01-15,29.3,34.83333,-77.61667,52,78.6666666666667,17.6666666666667,50,"15:35:00",2016,"Onslow"
"16",2016-01-16,29.3,34.83333,-77.61667,61.6666666666667,51,10.3333333333333,246.666666666667,"15:35:00",2016,"Onslow"
"17",2016-01-17,29.3,34.83333,-77.61667,37,75,9.33333333333333,330,"15:35:00",2016,"Onslow"
"18",2016-01-18,29.3,34.83333,-77.61667,40.3333333333333,39,9,310,"15:35:00",2016,"Onslow"
"19",2016-01-19,29.3,34.83333,-77.61667,34,27.6666666666667,8,290,"15:35:00",2016,"Onslow"
"20",2016-01-20,29.3,34.83333,-77.61667,37,31,7,220,"15:35:00",2016,"Onslow"
"21",2016-01-21,29.3,34.83333,-77.61667,45,39,2.66666666666667,203.333333333333,"15:35:00",2016,"Onslow"
"22",2016-01-22,29.3,34.83333,-77.61667,36,81,15.6666666666667,26.6666666666667,"15:35:00",2016,"Onslow"
"23",2016-01-23,29.3,34.83333,-77.61667,33.3333333333333,61.3333333333333,10,NA,"15:35:00",2016,"Onslow"
"24",2016-01-24,29.3,34.83333,-77.61667,46,29,7,315,"15:35:00",2016,"Onslow"
"25",2016-01-25,29.3,34.83333,-77.61667,57,29,11,193.333333333333,"15:35:00",2016,"Onslow"
"26",2016-01-26,29.3,34.83333,-77.61667,66,49,12,206.666666666667,"15:35:00",2016,"Onslow"
"27",2016-01-27,29.3,34.83333,-77.61667,54,61.3333333333333,8,130,"15:35:00",2016,"Onslow"
"28",2016-01-28,29.3,34.83333,-77.61667,44.3333333333333,77.6666666666667,4.33333333333333,340,"15:35:00",2016,"Onslow"
"29",2016-01-29,29.3,34.83333,-77.61667,57,34,8,295,"15:35:00",2016,"Onslow"
"30",2016-01-30,29.3,34.83333,-77.61667,55,39,8.33333333333333,186.666666666667,"15:35:00",2016,"Onslow"
"31",2016-01-31,29.3,34.83333,-77.61667,68,36,11.6666666666667,213.333333333333,"15:35:00",2016,"Onslow"
"32",2016-02-01,29.3,34.83333,-77.61667,73,43,10.3333333333333,230,"15:35:00",2016,"Onslow"
"33",2016-02-02,29.3,34.83333,-77.61667,66,52,9.33333333333333,66.6666666666667,"15:35:00",2016,"Onslow"
"34",2016-02-03,29.3,34.83333,-77.61667,70,67.3333333333333,19.3333333333333,163.333333333333,"15:35:00",2016,"Onslow"
"35",2016-02-04,29.3,34.83333,-77.61667,64,83,10.3333333333333,173.333333333333,"15:35:00",2016,"Onslow"
"36",2016-02-05,29.3,34.83333,-77.61667,46,46,8,10,"15:35:00",2016,"Onslow"
"37",2016-02-06,29.3,34.83333,-77.61667,46.6666666666667,39,9,236.666666666667,"15:35:00",2016,"Onslow"
"38",2016-02-07,29.3,34.83333,-77.61667,36,70,14.3333333333333,330,"15:35:00",2016,"Onslow"
"39",2016-02-08,29.3,34.83333,-77.61667,54.3333333333333,43,11,160,"15:35:00",2016,"Onslow"
"40",2016-02-09,29.3,34.83333,-77.61667,45,41,11,243.333333333333,"15:35:00",2016,"Onslow"
"41",2016-02-10,29.3,34.83333,-77.61667,40.3333333333333,38,9.66666666666667,255,"15:35:00",2016,"Onslow"
"42",2016-02-11,29.3,34.83333,-77.61667,43,29,7.66666666666667,280,"15:35:00",2016,"Onslow"
"43",2016-02-12,29.3,34.83333,-77.61667,32,80,0,0,"15:35:00",2016,"Onslow"
"44",2016-02-13,29.3,34.83333,-77.61667,36,29.6666666666667,0,0,"15:35:00",2016,"Onslow"
"45",2016-02-14,29.3,34.83333,-77.61667,31.3333333333333,28.3333333333333,3.66666666666667,236.666666666667,"15:35:00",2016,"Onslow"
"46",2016-02-15,29.3,34.83333,-77.61667,46,63.3333333333333,5.66666666666667,246.666666666667,"15:35:00",2016,"Onslow"
"47",2016-02-16,29.3,34.83333,-77.61667,63,52,10.3333333333333,246.666666666667,"15:35:00",2016,"Onslow"
"48",2016-02-17,29.3,34.83333,-77.61667,56.3333333333333,49,6.66666666666667,296.666666666667,"15:35:00",2016,"Onslow"
"49",2016-02-18,29.3,34.83333,-77.61667,49.3333333333333,38,7,340,"15:35:00",2016,"Onslow"
"50",2016-02-19,29.3,34.83333,-77.61667,54,24,7,193.333333333333,"15:35:00",2016,"Onslow"
"51",2016-02-20,29.3,34.83333,-77.61667,66,46,14.6666666666667,226.666666666667,"15:35:00",2016,"Onslow"
"52",2016-02-21,29.3,34.83333,-77.61667,70.6666666666667,52,10.6666666666667,216.666666666667,"15:35:00",2016,"Onslow"
"53",2016-02-22,29.3,34.83333,-77.61667,57,63,14.3333333333333,43.3333333333333,"15:35:00",2016,"Onslow"
"54",2016-02-23,29.3,34.83333,-77.61667,57.6666666666667,80.3333333333333,1,13.3333333333333,"15:35:00",2016,"Onslow"
"55",2016-02-24,29.3,34.83333,-77.61667,70,68.6666666666667,19.3333333333333,160,"15:35:00",2016,"Onslow"
"56",2016-02-25,29.3,34.83333,-77.61667,55,36,12.6666666666667,215,"15:35:00",2016,"Onslow"
"57",2016-02-26,29.3,34.83333,-77.61667,52,33,8.66666666666667,270,"15:35:00",2016,"Onslow"
"58",2016-02-27,29.3,34.83333,-77.61667,48,34,4.66666666666667,170,"15:35:00",2016,"Onslow"
"59",2016-02-28,29.3,34.83333,-77.61667,66.6666666666667,25.3333333333333,12.3333333333333,173.333333333333,"15:35:00",2016,"Onslow"
"60",2016-02-29,29.3,34.83333,-77.61667,72.6666666666667,31.6666666666667,13.6666666666667,206.666666666667,"15:35:00",2016,"Onslow"
"61",2016-03-01,29.3,34.83333,-77.61667,70,46,13,150,"15:35:00",2016,"Onslow"
"62",2016-03-04,29.3,34.83333,-77.61667,47,61.75,8.75,265,"15:35:00",2016,"Onslow"
"63",2016-03-05,29.3,34.83333,-77.61667,54.75,49,5.25,176.666666666667,"15:35:00",2016,"Onslow"
"64",2016-03-06,29.3,34.83333,-77.61667,57,48.25,7.75,320,"15:35:00",2016,"Onslow"
"65",2016-03-07,29.3,34.83333,-77.61667,66,32.5,10.5,145,"15:35:00",2016,"Onslow"
"66",2016-03-08,29.3,34.83333,-77.61667,75,39.75,8.25,193.333333333333,"15:35:00",2016,"Onslow"
"67",2016-03-09,29.3,34.83333,-77.61667,79,44,15,180,"15:35:00",2016,"Onslow"
"68",2016-03-10,29.3,34.83333,-77.61667,79,49,17,160,"15:35:00",2016,"Onslow"
"69",2016-03-11,29.3,34.83333,-77.61667,80,52,6,210,"15:35:00",2016,"Onslow"
"70",2016-03-12,29.3,34.83333,-77.61667,79,56,11,130,"15:35:00",2016,"Onslow"
"71",2016-03-13,29.3,34.83333,-77.61667,80,56,17,140,"15:35:00",2016,"Onslow"
"72",2016-03-14,29.3,34.83333,-77.61667,79,65,8,90,"15:35:00",2016,"Onslow"
"73",2016-03-15,29.3,34.83333,-77.61667,78,42,9,210,"15:35:00",2016,"Onslow"
"74",2016-03-16,29.3,34.83333,-77.61667,87,37,13,190,"15:35:00",2016,"Onslow"
"75",2016-03-17,29.3,34.83333,-77.61667,79,31,11,100,"15:35:00",2016,"Onslow"
"76",2016-03-18,29.3,34.83333,-77.61667,73,19,7,NA,"15:35:00",2016,"Onslow"
"77",2016-03-19,29.3,34.83333,-77.61667,66,93,5,320,"15:35:00",2016,"Onslow"
"78",2016-03-20,29.3,34.83333,-77.61667,45,93,6,310,"15:35:00",2016,"Onslow"
"79",2016-03-21,29.3,34.83333,-77.61667,56,33,7,NA,"15:35:00",2016,"Onslow"
"80",2016-03-22,29.3,34.83333,-77.61667,63,33,16,120,"15:35:00",2016,"Onslow"
"81",2016-03-23,29.3,34.83333,-77.61667,77,26,11,160,"15:35:00",2016,"Onslow"
"82",2016-03-24,29.3,34.83333,-77.61667,76,50,20,110,"15:35:00",2016,"Onslow"
"83",2016-03-25,29.3,34.83333,-77.61667,78,58,13,160,"15:35:00",2016,"Onslow"
"84",2016-03-26,29.3,34.83333,-77.61667,65,61,8,20,"15:35:00",2016,"Onslow"
"85",2016-03-27,29.3,34.83333,-77.61667,64,100,6,360,"15:35:00",2016,"Onslow"
"86",2016-03-28,29.3,34.83333,-77.61667,79,44,11,NA,"15:35:00",2016,"Onslow"
"87",2016-03-29,29.3,34.83333,-77.61667,67,36,6,30,"15:35:00",2016,"Onslow"
"88",2016-03-30,29.3,34.83333,-77.61667,69,36,9,NA,"15:35:00",2016,"Onslow"
"89",2016-03-31,29.3,34.83333,-77.61667,75,74,16,120,"15:35:00",2016,"Onslow"
"90",2016-04-01,29.3,34.83333,-77.61667,75,69,16,160,"15:35:00",2016,"Onslow"
"91",2016-04-02,29.3,34.83333,-77.61667,69.5,74.5,8,220,"15:35:00",2016,"Onslow"
"92",2016-04-03,29.3,34.83333,-77.61667,62,23,6,NA,"15:35:00",2016,"Onslow"
"93",2016-04-04,29.3,34.83333,-77.61667,75,36,14,130,"15:35:00",2016,"Onslow"
"94",2016-04-05,29.3,34.83333,-77.61667,52,38,13,300,"15:35:00",2016,"Onslow"
"95",2016-04-06,29.3,34.83333,-77.61667,64,52,11,130,"15:35:00",2016,"Onslow"
"96",2016-04-07,29.3,34.83333,-77.61667,70,44,15,190,"15:35:00",2016,"Onslow"
"97",2016-04-08,29.3,34.83333,-77.61667,66,25,10,250,"15:35:00",2016,"Onslow"
